driving license_No,driving license_Yes,household car_0,household car_1,household car_2,household car_3,gender_female,gender_male,"employment_Pupil, student or apprentice/intern",employment_Unemployed,employment_Working full-time,age,monthly income,veh_time,mode,mode_enc,prob_0,prob_1,prob_2,prob_3,prob_4
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0868782614209351,1,1,0.06236245,0.22944175,0.022256019,0.018575894,0.6673639
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2088548062496197,0,0,0.06236245,0.22944175,0.022256019,0.018575894,0.6673639
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0880992379083731,1,1,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.0,0.0367265269740852,1,1,0.11382853,0.09740058,0.071577646,0.017273128,0.69992006
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0474281350323596,4,4,0.07132202,0.26021227,0.036897775,0.01814891,0.61341906
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.0560591926280252,2,2,0.24534716,0.13305603,0.04705861,0.018670687,0.55586755
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.2588140723067471,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.2830729163830903,0,0,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0671764463796927,2,2,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.038031679092954,4,4,0.13080615,0.12096647,0.13487992,0.016640669,0.5967068
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.1825259424053907,0,0,0.13080615,0.12096647,0.13487992,0.016640669,0.5967068
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.0726280591301348,1,1,0.13080615,0.12096647,0.13487992,0.016640669,0.5967068
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.1361258193022151,2,2,0.14575933,0.17194124,0.06325159,0.025096025,0.5939518
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0707222940342657,4,4,0.04672729,0.16889273,0.023239866,0.024702732,0.7364374
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0871533102544413,2,2,0.058062356,0.23959993,0.030644601,0.029678335,0.64201474
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.2747323567339813,0,0,0.04254717,0.11956203,0.017314859,0.012969036,0.8076069
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0898277695875939,2,2,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.1627004413554087,0,0,0.29849923,0.0649813,0.056486804,0.01791843,0.56211424
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.072675070613559,1,1,0.29849923,0.0649813,0.056486804,0.01791843,0.56211424
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0383621374211167,1,1,0.29849923,0.0649813,0.056486804,0.01791843,0.56211424
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0729558174325132,4,4,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2222222222222222,0.244442114370469,2,2,0.024190065,0.113932386,0.1908644,0.013252871,0.6577603
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0640193651963094,0,0,0.07324008,0.8207543,0.018986136,0.012101532,0.07491795
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0381162674869473,1,1,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0931023856864935,1,1,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1343642355832223,1,1,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0760107693647398,1,1,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.18670595473668,1,1,0.0951033,0.26286152,0.026228257,0.018158792,0.59764814
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0252234612622011,1,1,0.0951033,0.26286152,0.026228257,0.018158792,0.59764814
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0312534133286627,1,1,0.0951033,0.26286152,0.026228257,0.018158792,0.59764814
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.6666666666666666,0.1117284856274878,4,4,0.04036774,0.23402768,0.07421334,0.020615157,0.6307761
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.129941791971291,4,4,0.13518512,0.19854121,0.08206433,0.024097392,0.56011194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.2206237903629904,1,1,0.13518512,0.19854121,0.08206433,0.024097392,0.56011194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0187898305131784,0,0,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0381437301629983,2,2,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.2924888435429214,0,0,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2718805088102848,2,2,0.06236245,0.22944175,0.022256019,0.018575894,0.6673639
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1949963249409822,2,2,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.2717462151140389,0,0,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1038155976486842,1,1,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.2246597516634759,1,1,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.2081638479270979,1,1,0.13291052,0.5146044,0.062358532,0.023061736,0.26706484
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.7777777777777777,0.0887598690447304,4,4,0.044680588,0.24165513,0.024588196,0.03554764,0.6535285
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1085907949741042,1,1,0.07324008,0.8207543,0.018986136,0.012101532,0.07491795
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.1002958502433585,0,0,0.072717816,0.22513574,0.02771587,0.022588385,0.6518422
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.297748270320131,0,0,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0779115254472575,2,2,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0722476286006191,1,1,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.8888888888888888,0.0814852112987089,1,1,0.16278502,0.12583673,0.025465311,0.02457546,0.66133744
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.8888888888888888,0.1679634929948205,1,1,0.16278502,0.12583673,0.025465311,0.02457546,0.66133744
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0173719414556466,1,1,0.059995417,0.67612296,0.020013412,0.016848385,0.22701983
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0499156594769083,2,2,0.059995417,0.67612296,0.020013412,0.016848385,0.22701983
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0856836024261983,4,4,0.059995417,0.67612296,0.020013412,0.016848385,0.22701983
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0517615150351473,1,1,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,1.0,0.1564679376994855,1,1,0.07599253,0.23563513,0.039966714,0.021604389,0.62680125
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,1.0,0.0130300796477231,0,0,0.07599253,0.23563513,0.039966714,0.021604389,0.62680125
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.1525113385361881,1,1,0.24534716,0.13305603,0.04705861,0.018670687,0.55586755
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.0650621710167694,1,1,0.043468602,0.056335345,0.14091165,0.013597654,0.74568677
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0652875828245371,1,1,0.2834718,0.13289246,0.038517557,0.01825196,0.52686626
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1996817448573385,4,4,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1608640886465389,1,1,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0548857986639474,2,2,0.11880699,0.14391449,0.0961366,0.016146291,0.6249956
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.289101732576636,0,0,0.08040796,0.20448847,0.020793524,0.016249023,0.67806107
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0423621666543269,0,0,0.08040796,0.20448847,0.020793524,0.016249023,0.67806107
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.1014945685872053,1,1,0.08040796,0.20448847,0.020793524,0.016249023,0.67806107
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0265795507640539,1,1,0.08040796,0.20448847,0.020793524,0.016249023,0.67806107
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0885695699860689,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.067423247357236,0,0,0.041292213,0.1445042,0.050473012,0.016415812,0.74731475
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.1750430102566364,0,0,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0509074813622156,0,0,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.7777777777777777,0.312458085275916,2,2,0.045849405,0.21809039,0.024367101,0.034892853,0.67680025
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2492416305488142,2,2,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0733039407569559,0,0,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.2944469891390039,0,0,0.066661745,0.2862732,0.06593437,0.01939834,0.56173235
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.1011179305076992,1,1,0.066661745,0.2862732,0.06593437,0.01939834,0.56173235
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0601880844711337,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7142857142857142,1.0,0.0801331376972754,0,0,0.091769025,0.24414138,0.027405178,0.020531435,0.61615294
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.8888888888888888,0.0689278134493964,2,2,0.09258939,0.15544985,0.11368588,0.03591051,0.60236436
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1969674058330056,2,2,0.058062356,0.23959993,0.030644601,0.029678335,0.64201474
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.8888888888888888,0.0638409896997891,2,2,0.04979022,0.27219912,0.025746739,0.044561457,0.60770243
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.8888888888888888,0.1151302325956104,2,2,0.04979022,0.27219912,0.025746739,0.044561457,0.60770243
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.0442309538108641,2,2,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.1215958446845252,4,4,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0395713517272649,1,1,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0603143029178502,4,4,0.289438,0.2950548,0.15277061,0.020377817,0.2423588
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0044860373657786,0,0,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,1.0,0.3928894326744267,1,1,0.22303687,0.17043562,0.016464744,0.02620012,0.5638627
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.2052559139505599,4,4,0.09150544,0.32661945,0.09661186,0.023502009,0.4617612
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.2361035161194008,0,0,0.09150544,0.32661945,0.09661186,0.023502009,0.4617612
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0767773035813959,1,1,0.07324008,0.8207543,0.018986136,0.012101532,0.07491795
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.103937601572395,4,4,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.1411058089281497,2,2,0.07132202,0.26021227,0.036897775,0.01814891,0.61341906
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0496228959914754,0,0,0.05323838,0.20885673,0.030343283,0.018322164,0.6892394
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0380948907310834,4,4,0.05323838,0.20885673,0.030343283,0.018322164,0.6892394
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0755971005867772,2,2,0.05323838,0.20885673,0.030343283,0.018322164,0.6892394
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1299211476362146,1,1,0.05323838,0.20885673,0.030343283,0.018322164,0.6892394
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1153019666493971,1,1,0.05323838,0.20885673,0.030343283,0.018322164,0.6892394
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1442652363408351,1,1,0.07324008,0.8207543,0.018986136,0.012101532,0.07491795
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.1647503505864191,0,0,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.1870471883401562,0,0,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.1199322191423742,2,2,0.13291052,0.5146044,0.062358532,0.023061736,0.26706484
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.0244935325675273,0,0,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.3198401419785903,0,0,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.1224704047603726,1,1,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.1701629526194964,2,2,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0407709049066703,4,4,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0421102201104041,1,1,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1035043188140231,1,1,0.07324008,0.8207543,0.018986136,0.012101532,0.07491795
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0902425556176051,4,4,0.23695023,0.2886588,0.17586929,0.023462143,0.27505952
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0436466775415972,1,1,0.08592373,0.522568,0.03523299,0.020770047,0.33550528
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.0,0.066548066585806,1,1,0.11880699,0.14391449,0.0961366,0.016146291,0.6249956
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.2122287584695546,1,1,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0360375610843834,1,1,0.11378811,0.1469106,0.038549952,0.019188803,0.68156254
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0258111513571721,1,1,0.0778996,0.5127215,0.024422891,0.019122083,0.36583397
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.1428734133942936,4,4,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.1556760791030604,2,2,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0889197167781108,1,1,0.23695023,0.2886588,0.17586929,0.023462143,0.27505952
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0423535358822512,1,1,0.23695023,0.2886588,0.17586929,0.023462143,0.27505952
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.1978175229168112,1,1,0.23695023,0.2886588,0.17586929,0.023462143,0.27505952
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1428571428571428,0.4444444444444444,0.0003808572577287,0,0,0.037034884,0.3709922,0.02830925,0.017547185,0.5461165
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777777,0.1755609310646481,4,4,0.07857492,0.3207393,0.046353094,0.03303483,0.5212978
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.1399811085325248,2,2,0.18473122,0.20026438,0.1749629,0.022391401,0.41765016
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0375399981906956,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.037816499451865,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.1789917762416818,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.0849571341093973,0,0,0.041941356,0.24435616,0.033574592,0.017144226,0.66298366
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.1526215244160067,1,1,0.041941356,0.24435616,0.033574592,0.017144226,0.66298366
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.2217763475763612,1,1,0.0951033,0.26286152,0.026228257,0.018158792,0.59764814
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.2153653070430664,3,3,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.0486570626302104,4,4,0.021416543,0.2115815,0.18936911,0.015479243,0.56215364
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0660997878221591,1,1,0.17302619,0.14080939,0.027716774,0.017210538,0.6412371
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0451895871033712,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.1322324566048704,1,1,0.07100009,0.19243841,0.021835715,0.01822509,0.69650066
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.1283061846277375,0,0,0.07100009,0.19243841,0.021835715,0.01822509,0.69650066
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.0586439117938492,1,1,0.2649552,0.12974305,0.052204445,0.018259754,0.53483754
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.0613890497329895,4,4,0.2649552,0.12974305,0.052204445,0.018259754,0.53483754
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.0698221178517255,2,2,0.2649552,0.12974305,0.052204445,0.018259754,0.53483754
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0613367250953785,4,4,0.25846887,0.10353199,0.06898423,0.015801786,0.5532131
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0755971005867772,0,0,0.25846887,0.10353199,0.06898423,0.015801786,0.5532131
