trip_id,origin,originX,originY,destination,destinationX,destinationY,purpose,person_id,distance,time_auto,time_bus,time_train,time_tram_metro,mode,departure_time,departure_time_return,coordx_hh,coordy_hh,school_zone,coordx_sch,coordy_sch,household_zone,household car,job_zone,coordx_job,coordy_job,age,gender,employment,driving license,income
1506067,212,4458316.495645522,5401986.669863626,207,4457655.849714759,5402530.344440405,NHBO,950,1.534309814453125,2.4840126037597656,166.66666666666666,166.66666666666666,166.66666666666666,autoDriver,1015,,4458605.0,5404487.0,1818,4468315.0,5340267.0,191,2,167,4455879.0,5404410.0,58,1,2,True,13596
1506068,223,4459225.432709744,5404736.036539321,181,4456931.545715919,5403864.2892862,NHBO,950,2.559619384765625,3.237412516276041,17.027338333333333,166.66666666666666,166.66666666666666,walk,913,,4458605.0,5404487.0,1818,4468315.0,5340267.0,191,2,167,4455879.0,5404410.0,58,1,2,True,13596
1506078,304,4458032.876107275,5401414.918997087,220,4459816.644809647,5405078.498532287,NHBO,965,5.24456201171875,7.563757832845052,45.76659,166.66666666666666,166.66666666666666,autoDriver,597,,4454529.0,5399437.5,1147,4459982.5,5374300.5,162,1,229,4459663.5,5404151.5,40,1,1,True,41424
1506079,198,4458148.505526188,5403620.084648505,341,4459080.967963601,5400738.794399361,NHBO,966,4.34972265625,5.830931599934896,10.288263333333331,166.66666666666666,166.66666666666666,autoPassenger,1047,,4458559.0,5404264.5,1580,4475742.5,5353789.0,191,1,188,4458210.0,5404814.5,37,2,2,True,0
1506086,124,4465225.253704626,5409257.730149962,151,4454574.224479507,5403685.55505729,NHBO,975,11.5215830078125,14.649786376953124,38.89169166666667,166.66666666666666,166.66666666666666,autoPassenger,1090,,4459818.5,5400745.5,2649,4453813.0,5333214.5,345,1,321,4455976.5,5398594.5,73,2,2,True,9852
1506087,312,4457988.968331882,5400801.7326902,321,4455866.769350545,5398688.3105631415,NHBO,975,3.31887548828125,4.477554321289063,7.737241166666666,166.66666666666666,166.66666666666666,autoPassenger,978,,4459818.5,5400745.5,2649,4453813.0,5333214.5,345,1,321,4455976.5,5398594.5,73,2,2,True,9852
1506088,322,4456554.67292867,5399259.86230685,255,4463020.122002812,5404433.793613996,NHBO,975,13.3319794921875,14.433692423502604,45.98126166666667,166.66666666666666,166.66666666666666,walk,845,,4459818.5,5400745.5,2649,4453813.0,5333214.5,345,1,321,4455976.5,5398594.5,73,2,2,True,9852
1506092,354,4461197.0,5397851.5,317,4458197.097438947,5400333.115407555,NHBO,980,5.300759765625,7.597684733072916,13.224309333333334,166.66666666666666,166.66666666666666,walk,717,,4456398.0,5404816.5,2059,4536676.0,5389043.5,166,1,134,4457134.0,5408882.5,14,2,3,False,0
1506093,354,4461197.0,5397851.5,355,4461294.238843272,5397048.877853115,NHBO,980,1.6983074951171877,2.0590933481852214,21.79479333333333,166.66666666666666,166.66666666666666,walk,639,,4456398.0,5404816.5,2059,4536676.0,5389043.5,166,1,134,4457134.0,5408882.5,14,2,3,False,0
1506099,228,4460232.481009713,5404836.627821179,219,4460201.232562014,5405355.172776938,NHBO,984,1.8231661376953123,2.792891184488932,5.55633,166.66666666666666,166.66666666666666,walk,888,,4456561.5,5399944.5,1340,4452772.5,5346881.5,320,1,229,4459663.5,5404151.5,64,2,2,True,5448
1506100,198,4458096.430962506,5403354.777795877,232,4459457.049696544,5403783.931337476,NHBO,984,1.692627685546875,2.3340469360351563,3.7681806666666655,166.66666666666666,166.66666666666666,walk,720,,4456561.5,5399944.5,1340,4452772.5,5346881.5,320,1,229,4459663.5,5404151.5,64,2,2,True,5448
1506101,187,4457770.453753882,5404382.945174843,197,4458497.258502594,5403900.835559473,NHBO,984,1.495416259765625,2.199966684977213,6.846696666666666,166.66666666666666,166.66666666666666,walk,575,,4456561.5,5399944.5,1340,4452772.5,5346881.5,320,1,229,4459663.5,5404151.5,64,2,2,True,5448
1506102,207,4457696.143456989,5402879.44163879,69,4456773.844425925,5429586.053661466,NHBO,984,34.11094921875,25.910205078125,70.36850666666666,166.66666666666666,166.66666666666666,bus,862,,4456561.5,5399944.5,1340,4452772.5,5346881.5,320,1,229,4459663.5,5404151.5,64,2,2,True,5448
1506104,359,4462972.277791446,5397927.511980695,255,4464871.595118183,5402401.930821768,NHBO,989,10.374669921875,10.03966267903646,69.78126666666667,166.66666666666666,166.66666666666666,walk,538,,4459608.5,5405681.0,3027,4462459.0,5331288.0,215,1,140,4457157.0,5405807.5,9,2,3,False,0
1506105,344,4459604.5,5400495.5,291,4446339.848140007,5394874.855246251,NHBO,989,19.161974609375,20.72996012369792,62.81643333333333,166.66666666666666,166.66666666666666,bus,678,,4459608.5,5405681.0,3027,4462459.0,5331288.0,215,1,140,4457157.0,5405807.5,9,2,3,False,0
1506107,344,4459604.5,5400495.5,348,4461586.618068578,5400137.206539581,NHBO,990,3.935070556640625,6.31282246907552,2.8288968333333333,166.66666666666666,166.66666666666666,autoPassenger,904,,4459260.0,5401672.5,1975,4471719.5,5339823.0,339,1,165,4455642.0,5404741.5,7,2,3,False,0
1506110,1615,4480171.0,5362006.0,2001,4485732.232923885,5349416.95112785,NHBO,993,28.17694140625,24.434293619791667,268.18701666666664,256.18701666666664,166.66666666666666,autoPassenger,693,,4456620.0,5403345.0,1753,4466605.0,5341150.0,182,1,253,4461490.5,5401836.0,23,1,3,False,0
1506111,1615,4480171.0,5362006.0,1641,4483033.314616798,5361967.757109402,NHBO,993,5.28460302734375,8.592027791341145,9.382263333333333,166.66666666666666,166.66666666666666,autoDriver,567,,4456620.0,5403345.0,1753,4466605.0,5341150.0,182,1,253,4461490.5,5401836.0,23,1,3,False,0
1506115,304,4457987.81295459,5401503.347341349,319,4455772.426018265,5399618.076091108,NHBO,994,3.2081904296875,4.575792439778645,4.234159666666667,166.66666666666666,166.66666666666666,walk,792,,4459144.0,5403522.5,2139,4510851.0,5378133.5,233,0,321,4455976.5,5398594.5,20,1,2,True,0
1506119,181,4456883.776950749,5404024.146661112,147,4454690.569996209,5404806.235645605,NHBO,998,3.421092041015625,5.23804931640625,9.5089925,166.66666666666666,166.66666666666666,autoDriver,1229,,4457911.5,5404206.0,3592,4468121.5,5331976.0,187,1,201,4456890.5,5403248.5,43,2,1,True,8088
1506131,207,4457727.536232817,5402756.743226481,164,4453609.54630071,5403641.519586654,NHBO,1005,4.8225458984375,6.872438049316406,20.65380833333333,166.66666666666666,166.66666666666666,autoPassenger,933,,4456273.0,5400113.5,1671,4488743.0,5353297.5,298,2,348,4463359.5,5402925.5,61,1,1,True,29016
1506138,354,4460696.2092474215,5397034.27088993,319,4456142.916722487,5399601.494852902,NHBO,1013,7.1398056640625,10.657380167643227,25.52280333333333,166.66666666666666,166.66666666666666,walk,1046,,4458009.5,5400368.5,2513,4436134.5,5300179.5,314,1,348,4463366.0,5403002.0,84,2,2,False,8640
1506139,354,4460549.250312125,5398019.967395056,367,4460573.752913745,5394517.600501889,NHBO,1013,5.75142333984375,8.483359781901042,19.019145,166.66666666666666,166.66666666666666,walk,1144,,4458009.5,5400368.5,2513,4436134.5,5300179.5,314,1,348,4463366.0,5403002.0,84,2,2,False,8640
1506142,241,4460589.388946908,5403576.705448916,224,4459433.357614676,5404622.081005431,NHBO,1014,2.60598681640625,3.260027313232422,13.800788333333331,166.66666666666666,166.66666666666666,walk,900,,4458993.5,5405201.0,2375,4528824.5,5360830.0,216,1,164,4453228.0,5403351.5,30,1,3,True,6300
1506143,143,4457211.855709098,5404969.683654068,213,4458473.230860058,5401772.219866782,NHBO,1014,4.5920986328125,5.954222615559896,21.939758333333334,166.66666666666666,166.66666666666666,bus,939,,4458993.5,5405201.0,2375,4528824.5,5360830.0,216,1,164,4453228.0,5403351.5,30,1,3,True,6300
1506144,143,4457170.003970252,5405117.193100524,103,4452155.946948856,5402016.9739551,NHBO,1014,7.38709326171875,9.290334065755207,273.7709,59.93667833333333,166.66666666666666,walk,1137,,4458993.5,5405201.0,2375,4528824.5,5360830.0,216,1,164,4453228.0,5403351.5,30,1,3,True,6300
1506145,241,4460514.659387193,5403650.1981510045,241,4460992.244958795,5403651.892052154,NHBO,1014,0.4403033142089844,0.6388195673624675,0.95114555,166.66666666666666,166.66666666666666,walk,645,,4458993.5,5405201.0,2375,4528824.5,5360830.0,216,1,164,4453228.0,5403351.5,30,1,3,True,6300
1506146,143,4456872.785707258,5404987.491053532,161,4455405.059311551,5402597.840173727,NHBO,1014,3.46889794921875,4.655711873372396,36.67568333333334,35.725683333333336,166.66666666666666,walk,902,,4458993.5,5405201.0,2375,4528824.5,5360830.0,216,1,164,4453228.0,5403351.5,30,1,3,True,6300
1506149,376,4469734.187508239,5406477.909253892,172,4456719.228658766,5404738.129317091,NHBO,1018,15.0593388671875,16.446371459960936,40.99038833333333,166.66666666666666,166.66666666666666,bus,544,,4452216.0,5401763.0,2096,4501898.0,5377909.5,103,1,348,4463366.0,5403002.0,81,2,2,True,9996
1506155,248,4459398.374926373,5402097.410508659,243,4459075.80027312,5403151.596894739,NHBO,1023,1.4855833740234374,2.4775416056315103,14.341780666666669,166.66666666666666,166.66666666666666,walk,686,,4456878.0,5400822.0,2264,4526329.0,5368247.5,300,1,164,4453228.0,5403351.5,71,1,2,True,6888
1506156,248,4459349.413429493,5401828.552319414,181,4456976.343088861,5404081.463643785,NHBO,1023,4.17381494140625,5.537385050455729,26.50074,166.66666666666666,166.66666666666666,bus,869,,4456878.0,5400822.0,2264,4526329.0,5368247.5,300,1,164,4453228.0,5403351.5,71,1,2,True,6888
1506157,248,4459422.482118608,5401995.173751588,220,4459814.734936078,5405278.009388072,NHBO,1023,4.55441064453125,4.6313023885091145,43.36659,166.66666666666666,166.66666666666666,walk,658,,4456878.0,5400822.0,2264,4526329.0,5368247.5,300,1,164,4453228.0,5403351.5,71,1,2,True,6888
1506158,248,4459271.773254392,5401884.427729778,125,4463718.328531702,5408599.295976751,NHBO,1023,11.8256484375,9.740259806315104,48.50964833333333,166.66666666666666,166.66666666666666,bus,1006,,4456878.0,5400822.0,2264,4526329.0,5368247.5,300,1,164,4453228.0,5403351.5,71,1,2,True,6888
1506164,198,4458052.544823949,5403640.385994084,247,4458964.459663767,5401826.669381524,NHBO,1026,2.970452392578125,3.9304491678873696,9.203997833333332,166.66666666666666,166.66666666666666,bus,1435,,4459372.0,5399932.5,1926,4468964.5,5338088.0,349,1,144,4457852.5,5405105.0,33,1,2,True,4164
1506165,198,4458397.990630307,5403544.735070595,134,4456857.596999402,5408169.333511644,NHBO,1026,7.6024370117187505,10.270081583658854,19.09125166666667,166.66666666666666,166.66666666666666,bicycle,754,,4459372.0,5399932.5,1926,4468964.5,5338088.0,349,1,144,4457852.5,5405105.0,33,1,2,True,4164
1506166,198,4458314.83362991,5403575.438995146,303,4457296.503805363,5401448.764626847,NHBO,1026,3.29429345703125,4.716666666666667,13.031406666666667,166.66666666666666,166.66666666666666,walk,1099,,4459372.0,5399932.5,1926,4468964.5,5338088.0,349,1,144,4457852.5,5405105.0,33,1,2,True,4164
1506168,233,4459015.75808132,5403691.616607536,142,4456801.149189158,5405115.545397267,NHBO,1027,4.1959443359375,5.378096516927084,18.652546666666662,166.66666666666666,166.66666666666666,walk,1022,,4454894.0,5403343.5,4204,4474322.5,5329312.0,154,1,139,4457292.5,5405731.5,34,2,1,True,8388
1506169,233,4459139.786881491,5403353.419119395,339,4459577.959202978,5401479.4630079055,NHBO,1027,2.636420654296875,3.548620096842448,20.65855,166.66666666666666,166.66666666666666,autoDriver,1078,,4454894.0,5403343.5,4204,4474322.5,5329312.0,154,1,139,4457292.5,5405731.5,34,2,1,True,8388
1506170,204,4457314.5,5403256.0,226,4459520.966381436,5404414.279932995,NHBO,1028,3.2364057617187503,4.684813435872396,19.640573333333336,166.66666666666666,166.66666666666666,walk,1124,,4454713.0,5403666.0,1344,4458377.0,5346971.5,151,0,156,4453158.0,5403239.0,16,1,3,False,3420
1506173,312,4457661.732943728,5400572.348063828,233,4458901.893003069,5403556.507570264,NHBO,1031,4.022318359375,5.248392232259114,31.479451666666662,166.66666666666666,166.66666666666666,bicycle,664,,4459135.0,5400041.5,2176,4495477.0,5370908.5,349,2,99,4451863.5,5402680.0,31,2,1,True,16404
1506175,339,4459620.155048044,5401238.730843115,339,4459357.07460373,5401194.958387186,NHBO,1032,0.409290771484375,0.6735692342122396,11.568553333333334,166.66666666666666,166.66666666666666,autoPassenger,886,,4458390.5,5400963.5,4628,4487846.5,5294809.5,309,1,339,4458875.5,5400964.5,50,1,1,True,10800
1506186,191,4458498.254510122,5404254.016497647,177,4456068.5940222265,5403925.941252447,NHBO,1040,4.84543701171875,6.594068400065104,4.953707833333333,166.66666666666666,166.66666666666666,walk,1105,,4459583.0,5400752.5,17,4428066.0,5396416.0,342,1,224,4459394.5,5404503.5,47,1,1,True,18588
1506190,176,4455811.764123626,5403941.193139862,1198,4468047.907129688,5363215.533486812,NHBO,1044,47.5232265625,32.50111694335938,284.6268833333333,166.66666666666666,166.66666666666666,autoDriver,870,,4458137.5,5402000.0,2393,4420318.5,5331839.0,212,1,145,4458064.0,5405052.5,44,2,2,True,11532
1506194,179,4456120.269561513,5403631.579681851,64,4450963.981486295,5419048.930850296,NHBO,1045,17.472087890625,17.125569661458332,166.66666666666666,225.10523333333333,166.66666666666666,bicycle,599,,4459174.0,5403560.5,4469,4478429.5,5319863.0,233,1,327,4455636.5,5398538.0,16,2,3,False,3624
1506195,179,4456397.114551853,5403346.315224119,13,4445883.03536128,5406067.335721188,NHBO,1045,15.788771484375,19.653363037109376,166.75446666666667,112.84778333333334,166.66666666666666,autoPassenger,1075,,4459174.0,5403560.5,4469,4478429.5,5319863.0,233,1,327,4455636.5,5398538.0,16,2,3,False,3624
1506197,165,4456026.0,5404718.5,307,4458406.3273226,5401360.076657347,NHBO,1046,5.3153320312500005,7.413917541503906,17.390503333333335,166.66666666666666,166.66666666666666,walk,616,,4454865.0,5403072.0,84,4474928.5,5417900.0,161,0,199,4458751.0,5403615.5,16,2,3,False,3756
1506198,344,4459356.1385034295,5400275.114279045,235,4459953.943891285,5403803.716768228,NHBO,1047,6.159604980468751,6.597445678710938,29.99443,166.66666666666666,166.66666666666666,autoDriver,852,,4457073.5,5403928.0,67,4454927.5,5423835.5,181,0,254,4462644.5,5403798.0,34,2,1,True,25620
1506201,198,4458322.437735815,5403376.083174681,170,4456115.672957473,5404286.641298245,NHBO,1050,3.213593017578125,4.540034993489583,17.254741666666668,166.66666666666666,166.66666666666666,walk,657,,4455766.5,5403277.0,3386,4469077.5,5336680.0,200,1,205,4458150.5,5403300.0,71,2,2,True,13188
1506202,198,4458276.838106281,5403391.671906461,339,4459425.119010221,5401220.514436128,NHBO,1050,3.604591796875,4.852367146809896,19.173656666666663,166.66666666666666,166.66666666666666,walk,948,,4455766.5,5403277.0,3386,4469077.5,5336680.0,200,1,205,4458150.5,5403300.0,71,2,2,True,13188
1506204,319,4456349.850061796,5399849.644203554,210,4458082.409711182,5402392.42995079,NHBO,1051,3.931978271484375,5.674008178710937,21.525348333333334,166.66666666666666,166.66666666666666,walk,651,,4456108.0,5403734.0,4112,4470398.0,5328426.5,177,1,345,4459711.0,5400215.0,64,2,2,True,13320
1506205,198,4458101.510898418,5403629.839873883,142,4456688.030166973,5405196.997226369,NHBO,1051,3.404004638671875,4.396279907226562,11.1278055,166.66666666666666,166.66666666666666,walk,888,,4456108.0,5403734.0,4112,4470398.0,5328426.5,177,1,345,4459711.0,5400215.0,64,2,2,True,13320
1506206,232,4459544.964046152,5404027.964137437,297,4456950.678944133,5401085.700828747,NHBO,1051,4.73644140625,6.680049641927083,20.673661666666664,166.66666666666666,166.66666666666666,walk,938,,4456108.0,5403734.0,4112,4470398.0,5328426.5,177,1,345,4459711.0,5400215.0,64,2,2,True,13320
1506207,202,4456104.83042818,5402455.3221595725,222,4460449.620222186,5406187.23038426,NHBO,1051,6.673755859375,8.823084513346354,35.69433333333333,166.66666666666666,166.66666666666666,bicycle,955,,4456108.0,5403734.0,4112,4470398.0,5328426.5,177,1,345,4459711.0,5400215.0,64,2,2,True,13320
1506213,306,4457759.518658144,5401220.73683568,286,4451102.532110176,5398027.128044384,NHBO,1057,10.5181728515625,11.868817138671876,42.4869,166.66666666666666,166.66666666666666,bus,940,,4461769.5,5403730.0,1100,4446398.0,5380376.5,242,0,243,4459036.0,5402820.0,50,1,2,True,14580
1506221,232,4459399.298165984,5403945.206238233,240,4461538.384903713,5404893.562956666,NHBO,1063,3.661094970703125,4.394647725423177,12.163814333333333,166.66666666666666,166.66666666666666,walk,662,,4459613.5,5405779.0,312,4457731.0,5400888.5,222,0,253,4461512.0,5401904.5,83,2,2,True,13680
1506222,201,4456874.20323387,5403210.603018232,286,4448781.583438165,5398134.09257744,NHBO,1063,12.883083984375,15.432476806640624,186.04771666666664,166.66666666666666,166.66666666666666,walk,619,,4459613.5,5405779.0,312,4457731.0,5400888.5,222,0,253,4461512.0,5401904.5,83,2,2,True,13680
1506223,222,4460043.625637752,5406223.88308258,187,4457807.170059877,5404395.658389706,NHBO,1063,3.40080908203125,4.3722895304361975,9.509633333333332,166.66666666666666,166.66666666666666,autoPassenger,949,,4459613.5,5405779.0,312,4457731.0,5400888.5,222,0,253,4461512.0,5401904.5,83,2,2,True,13680
1506224,209,4458004.386358653,5402333.509922336,194,4457315.677406613,5403328.327534111,NHBO,1063,2.698147705078125,3.427632141113281,11.455498333333331,166.66666666666666,166.66666666666666,bicycle,1052,,4459613.5,5405779.0,312,4457731.0,5400888.5,222,0,253,4461512.0,5401904.5,83,2,2,True,13680
1506225,240,4461580.525981152,5404610.863295534,316,4458488.407964331,5400553.259653751,NHBO,1063,8.6221435546875,9.758485921223958,28.442056666666662,166.66666666666666,166.66666666666666,walk,647,,4459613.5,5405779.0,312,4457731.0,5400888.5,222,0,253,4461512.0,5401904.5,83,2,2,True,13680
1506226,198,4458203.3719031215,5403404.229783182,151,4454646.5988450805,5403661.131285844,NHBO,1063,4.74619677734375,6.500734456380208,15.775022333333334,166.66666666666666,166.66666666666666,bus,770,,4459613.5,5405779.0,312,4457731.0,5400888.5,222,0,253,4461512.0,5401904.5,83,2,2,True,13680
1506227,326,4458267.619175138,5398822.110373621,328,4452831.161528806,5394761.337062234,NHBO,1064,11.351931640625,10.952294921875,24.692615,166.66666666666666,166.66666666666666,autoDriver,1316,,4456603.5,5400533.5,3300,4466124.5,5334942.0,299,0,144,4457826.0,5405353.0,80,2,2,True,11316
1506228,326,4458953.453313466,5398943.920579102,187,4457927.330183378,5404129.113669069,NHBO,1064,6.904865234375,9.754332478841146,65.23064333333333,166.66666666666666,166.66666666666666,autoDriver,835,,4456603.5,5400533.5,3300,4466124.5,5334942.0,299,0,144,4457826.0,5405353.0,80,2,2,True,11316
1506231,204,4457347.406463621,5402983.513620351,134,4455659.532540175,5409144.944020466,NHBO,1066,8.8297734375,12.12771504720052,21.09125166666667,166.66666666666666,166.66666666666666,autoDriver,1051,,4457558.0,5397640.5,551,4436744.0,5369372.5,333,0,347,4461300.0,5401206.0,37,2,1,True,43692
1506232,98,4452431.9710783,5403875.544021534,220,4460012.375596044,5405136.49775929,NHBO,1067,11.7991435546875,13.806358846028646,52.49992333333333,166.66666666666666,166.66666666666666,autoPassenger,1050,,4461788.5,5403494.5,496,4422483.0,5375214.5,242,0,186,4457589.5,5404462.0,66,1,2,True,14940
1506233,98,4449335.2478320105,5404976.370728557,55,4441013.832528992,5417593.941540581,NHBO,1067,20.828564453125,15.633463541666666,64.07869,166.66666666666666,166.66666666666666,autoPassenger,913,,4461788.5,5403494.5,496,4422483.0,5375214.5,242,0,186,4457589.5,5404462.0,66,1,2,True,14940
1506239,204,4457530.649708549,5402977.279153118,336,4457854.871146169,5398198.853497548,NHBO,1070,7.52981103515625,10.133756510416667,28.191406666666666,166.66666666666666,166.66666666666666,bus,970,,4454672.0,5403804.0,1020,4424292.0,5352355.0,149,0,348,4463375.5,5403096.5,37,1,2,True,10776
1506241,176,4455910.345109738,5403766.922362527,318,4458840.641651618,5400195.214271558,NHBO,1071,5.29220068359375,7.388963826497395,33.65372166666667,166.66666666666666,166.66666666666666,walk,854,,4456389.0,5404151.5,1067,4424999.0,5345733.5,171,0,144,4457826.0,5405353.0,31,2,2,True,5460
1506243,169,4456425.692301743,5404317.125736733,187,4458009.762940403,5404292.807327957,NHBO,1074,1.6660557861328125,2.313074747721354,14.090498333333333,166.66666666666666,166.66666666666666,autoPassenger,1076,,4454705.0,5403388.0,622,4413579.0,5348438.5,151,1,99,4451879.5,5402609.5,34,2,2,True,4044
1506244,340,4460278.064164232,5401336.151733723,1123,4462854.199461703,5377528.369683249,NHBO,1074,34.44274609375,26.51512451171875,674.8906666666667,56.64883333333333,166.66666666666666,autoPassenger,920,,4454705.0,5403388.0,622,4413579.0,5348438.5,151,1,99,4451879.5,5402609.5,34,2,2,True,4044
1506245,340,4460402.293718492,5400983.9421550855,124,4461438.08176837,5406131.01316607,NHBO,1074,9.74379296875,10.341747029622397,45.57230666666667,166.66666666666666,166.66666666666666,autoDriver,754,,4454705.0,5403388.0,622,4413579.0,5348438.5,151,1,99,4451879.5,5402609.5,34,2,2,True,4044
1506246,169,4456429.634232588,5404452.593751444,186,4457460.595220173,5404134.115538084,NHBO,1074,1.1491693115234376,1.6166666666666667,3.774798333333333,166.66666666666666,166.66666666666666,walk,920,,4454705.0,5403388.0,622,4413579.0,5348438.5,151,1,99,4451879.5,5402609.5,34,2,2,True,4044
1506247,340,4460401.746601253,5401193.61882099,136,4455877.787951931,5407674.156873685,NHBO,1074,10.1038798828125,14.24989217122396,28.43374,26.598395,166.66666666666666,bus,744,,4454705.0,5403388.0,622,4413579.0,5348438.5,151,1,99,4451879.5,5402609.5,34,2,2,True,4044
1506252,198,4458433.411278388,5403428.244682534,213,4458749.59349671,5401875.457039203,NHBO,1079,2.635736083984375,3.646916961669922,12.714048333333333,166.66666666666666,166.66666666666666,bicycle,972,,4457529.0,5404453.5,4043,4468573.0,5330104.0,186,1,346,4460703.0,5401245.0,28,1,1,True,16740
1506253,198,4458054.558285733,5403681.079026437,246,4459427.834236667,5402357.124008593,NHBO,1079,2.7573559570312502,3.756666564941406,6.257389333333333,166.66666666666666,166.66666666666666,autoDriver,622,,4457529.0,5404453.5,4043,4468573.0,5330104.0,186,1,346,4460703.0,5401245.0,28,1,1,True,16740
1506257,323,4457982.11338026,5399611.319591401,316,4458450.282912331,5400783.376769177,NHBO,1084,1.9036961669921877,3.1480367024739584,3.605048333333333,166.66666666666666,166.66666666666666,walk,786,,4457181.0,5400348.5,1285,4443827.0,5338298.5,302,0,249,4459880.0,5401915.0,38,2,1,True,18744
1506258,323,4457523.193128461,5399567.152565843,175,4457228.95709814,5404292.959859488,NHBO,1084,6.4600380859375,8.787579345703126,31.592041666666667,166.66666666666666,166.66666666666666,autoDriver,1134,,4457181.0,5400348.5,1285,4443827.0,5338298.5,302,0,249,4459880.0,5401915.0,38,2,1,True,18744
1506259,343,4459045.065405927,5400401.881106028,216,4459208.357506772,5405133.488048483,NHBO,1086,5.5139404296875005,7.700849914550781,30.484026666666665,166.66666666666666,166.66666666666666,bicycle,977,,4457829.5,5401223.0,356,4462155.5,5398261.5,306,2,321,4455976.5,5398594.5,21,2,1,True,12048
1506260,323,4457905.56474226,5399446.096893303,155,4455644.065453333,5403570.997258699,NHBO,1086,6.7350576171875005,9.356630452473958,36.123905,166.66666666666666,166.66666666666666,walk,480,,4457829.5,5401223.0,356,4462155.5,5398261.5,306,2,321,4455976.5,5398594.5,21,2,1,True,12048
1506263,305,4457467.76544599,5401201.674120244,322,4456775.917330787,5398775.3175139045,NHBO,1089,2.9630751953125,4.423020426432291,10.932707666666666,166.66666666666666,166.66666666666666,walk,723,,4456386.5,5403709.0,2225,4523500.0,5385453.5,177,2,187,4457784.5,5404365.5,18,1,3,False,0
1506265,309,4458225.405065323,5400955.179822105,236,4460408.850095219,5403759.023891802,NHBO,1090,5.3204326171875005,6.120569356282552,27.25079833333333,166.66666666666666,166.66666666666666,walk,763,,4456457.5,5403832.5,2025,4501535.5,5396407.5,180,1,346,4460703.0,5401245.0,52,1,2,True,6252
1506268,174,4456647.993763269,5404326.922569609,216,4459040.995595978,5405121.4001905415,NHBO,1091,2.865053955078125,3.8825709025065103,18.01618,166.66666666666666,166.66666666666666,autoDriver,641,,4459256.5,5403541.5,1047,4417748.5,5348662.0,234,2,143,4457215.5,5405242.5,48,2,1,True,20304
1506270,217,4459528.581724763,5404910.530396787,235,4459794.852492109,5403820.947903452,NHBO,1094,1.7962701416015625,2.5264261881510417,11.580074,166.66666666666666,166.66666666666666,walk,986,,4455688.0,5403357.5,4600,4483336.5,5305784.0,178,1,321,4455976.5,5398594.5,46,1,1,True,27168
1506276,207,4457859.0,5402599.0,184,4457530.212464103,5404808.781647396,NHBO,1098,3.428302734375,4.800001525878907,17.515576666666668,166.66666666666666,166.66666666666666,walk,826,,4462025.0,5403759.0,4922,4526232.0,5301970.0,242,0,348,4463375.5,5403096.5,14,1,3,False,0
1506283,174,4456723.243223372,5404408.365952858,222,4459163.839071907,5406499.14013581,NHBO,1102,4.50430615234375,5.759215291341146,5.2304805,166.66666666666666,166.66666666666666,autoDriver,1211,,4459098.5,5405721.0,4596,4477425.5,5304219.5,222,2,140,4456697.5,5405594.0,51,2,2,True,0
1506284,174,4456848.991842496,5404495.1226760615,303,4457381.5584994685,5401562.219448634,NHBO,1102,4.5643554687500005,6.468630981445313,19.63106,166.66666666666666,166.66666666666666,walk,846,,4459098.5,5405721.0,4596,4477425.5,5304219.5,222,2,140,4456697.5,5405594.0,51,2,2,True,0
1506290,115,4460084.71344109,5407353.410337877,386,4473746.184464502,5406462.749889277,NHBO,1106,15.0936201171875,17.696956380208334,258.7313833333333,221.696175,166.66666666666666,autoDriver,735,,4457299.5,5401182.5,937,4416870.0,5356022.0,305,1,145,4458064.0,5405052.5,37,2,1,True,13200
1506294,195,4457989.509540808,5403664.99542521,191,4458582.348312989,5404365.299646836,NHBO,1108,2.293967529296875,3.259045155843099,9.054318333333333,166.66666666666666,166.66666666666666,autoDriver,1190,,4446909.5,5403562.5,4368,4479995.5,5330144.0,97,1,99,4451863.5,5402680.0,17,1,1,False,1680
1506311,247,4458874.435079848,5401895.023281688,343,4459169.945959421,5400456.4919017125,NHBO,1121,1.667863037109375,2.4210464477539064,9.157554166666667,166.66666666666666,166.66666666666666,autoDriver,632,,4458463.5,5404520.5,2751,4462152.0,5337691.0,189,0,239,4461094.5,5405906.5,54,1,1,True,56436
1506319,180,4456816.881933424,5403983.771012577,256,4464916.716316458,5399820.500060071,NHBO,1131,11.7974296875,12.013662719726565,41.75577,166.66666666666666,166.66666666666666,bicycle,816,,4458851.0,5404749.0,474,4414304.0,5377664.0,223,1,348,4463457.0,5403081.0,18,1,3,True,0
1506320,180,4456680.843677857,5404056.218550146,358,4463367.343703668,5398259.198085907,NHBO,1131,14.973029296875,13.062771606445311,37.23658,166.66666666666666,166.66666666666666,bus,768,,4458851.0,5404749.0,474,4414304.0,5377664.0,223,1,348,4463457.0,5403081.0,18,1,3,True,0
1506321,180,4456546.514996238,5404071.933767709,191,4458699.257808909,5404230.65104983,NHBO,1131,2.929564208984375,4.046883138020833,7.42366,166.66666666666666,166.66666666666666,walk,781,,4458851.0,5404749.0,474,4414304.0,5377664.0,223,1,348,4463457.0,5403081.0,18,1,3,True,0
1506323,194,4457389.67043874,5403419.779894656,194,4457282.803798447,5403505.681913598,NHBO,1134,0.2286000213623047,0.3531807899475098,2.1710355000000003,166.66666666666666,166.66666666666666,walk,939,,4456199.5,5404405.5,2271,4531149.0,5374330.0,168,2,253,4461512.0,5401904.5,66,2,2,True,12444
